mpID,wyckoff,number_of_atoms,equivalent_wyckoff_labels_number,synthesisability
icsd_128218,A2B3C6D_mC24_12_g_ch_ij_b:Co-Na-O-Sb,24,6,1
icsd-176354,AB3C_oP20_62_c_cd_a:Ba-O-Pr,20,4,1
icsd_127417,AB8C8D_mP72_14_e_8e_8e_e:Fe-H-O-S,72,18,1
icsd-147720,A5B12C3D_oC84_36_a2b_2a5b_ab_a:Cl-H-N-Sn,84,13,1
icsd-148085,A4BC5_tI20_87_h_a_bh:Li-Np-O,20,4,1
icsd_124811,AB5_mP24_14_e_5e:Br-F,24,6,1
icsd_128561,AB2C3_mC24_15_e_f_ef:C-Li-O,24,4,1
icsd-146561,A20B4C_mP100_14_20e_4e_e:O-Re-Th,100,25,1
icsd-149381,A11B6C2_mC38_12_ah2ij_ij_i:O-Pb-Sb,38,8,1
icsd_116825,A3B2C8D3E5F_mP88_14_3e_2e_8e_3e_5e_e:C-F-H-N-O-Sb,88,22,1
icsd-176568,A9BC4D15_hR87_146_3b_a_ab_5b:Ga-I-Na-S,87,11,1
icsd-37789,AB10C9D_aP42_2_bc_10i_9i_i:Cu-H-O-S,42,22,1
icsd_61491,AB5CD5_mP48_14_e_5e_e_5e:Ba-H-Ho-O,48,12,1
icsd-147235,A10B2C2D_aP60_2_20i_4i_4i_2i:F-Mo-O-Sr,60,30,1
icsd-49600,A2B7C2_cF88_227_c_af_d:La-O-Zr,88,4,1
icsd-138057,A7B4C15_mP52_14_a3e_2e_c7e:Ba-Mn-O,52,14,1
icsd-149544,AB2_tI6_139_a_e:Cs-O,6,2,1
icsd-70097,AB12C3D2_hR108_167_b_2f_e_c:Ca-O-P-V,108,5,1
icsd-176657,A3BC12D6E2F3G21_hP96_193_ad_b_l_k_c_g_gijk:C-Cl-H-K-N-Na-O,96,11,1
icsd-48441,A2B3CD6_oP48_62_2c_cd_c_4cd:B-K-La-O,48,10,1
icsd_127114,A_mC24_12_2i2j:C,24,4,1
icsd-175997,A6B24C_mP62_14_3e_12e_a:Mo-O-Rh,62,16,1
icsd-64191,AB_cF8_225_a_b:Mn-N,8,2,1
icsd-82211,A9B3C_hR78_155_3cdef_f_c:Al-Ni-Y,78,8,1
icsd-129353,AB2C4D12E_oP40_59_a_2b_cd_2e2fg_a:Cu-Gd-Mn-O-Zn,40,11,1
icsd_57389,ABC_mP12_14_e_e_e:Cl-K-O,12,3,1
icsd-149682,AB2C3_hP12_194_c_ad_h:C-Na-O,12,4,1
icsd_126990,ABCD3_oP24_62_c_c_c_3c:Cu-Eu-Gd-Te,24,6,1
icsd-47022,A2B12C3_mC68_15_f_6f_ef:Nd-O-W,68,9,1
icsd-146127,ABC6D_hP18_163_b_c_i_d:Gd-Mn-O-Te,18,4,1
icsd-149728,AB_cF8_225_a_b:Cr-N,8,2,1
icsd_116425,A3B2C2_tP7_123_ag_g_g:N-Sr-Ti,7,4,1
icsd-144819,AB3C_hR30_148_c_f_c:Mg-O-Ti,30,3,1
icsd-163793,A2B_hP12_194_ah_f:Cr-Nb,12,3,1
icsd-175647,ABCD3_oP24_62_c_c_c_3c:Ce-Cu-Eu-Se,24,6,1
icsd_129223,A2B4C_oP28_62_ac_2cd_c:Fe-O-Si,28,6,1
icsd-43124,A5B5C30D8_mP192_14_5e_5e_30e_8e:Bi-K-O-P,192,48,1
icsd-67181,AB6C6DE12_hR78_166_a_h_h_b_2h:Br-Cs-Ga-Na-Se,78,6,1
icsd-137822,A2B11C_tI112_110_b_a5b_a:Mo-O-Zr,112,8,1
icsd_61487,AB4CD3E_oP160_61_2c_8c_2c_6c_2c:Cl-H-N-O-S,160,20,1
icsd-146598,A2BC6D_cF40_225_c_a_e_b:Ba-Dy-O-Sb,40,4,1
icsd-139095,A3B2C_oC24_63_ag_f_c:Ga-Mg-Mn,24,4,1
icsd_127143,A_oP32_60_4d:C,32,4,1
icsd-174797,AB4C_oC24_63_c_fg_c:B-F-Na,24,4,1
icsd-45674,ABC4_aP36_2_3i_3i_12i:Cu-Mo-O,36,18,1
icsd-177011,A8BC3_cI96_206_ce_a_d:O-Sn-Te,96,4,1
icsd-148752,A2B7C2_cF88_227_c_af_d:Gd-O-Ti,88,4,1
icsd-46058,AB2CD8E2_mP28_14_a_e_d_4e_e:Cu-Na-Ni-O-P,28,8,1
icsd_85501,ABC3_hP30_185_c_ab_ab2c:Fe-Lu-O,30,7,1
icsd-148617,A15B2_mC272_9_60a_8a:C-S,272,68,1
icsd-175539,A2BC2D47E9F_aP124_2_2i_i_2i_47i_9i_i:Fe-K-Na-O-W-Y,124,62,1
icsd-138145,A4BCD8_oI56_46_2c_b_a_4c:Bi-Br-Nb-O,56,8,1
icsd-70886,A8BC3D13_oP100_29_8a_a_3a_13a:B-Br-Li-O,100,25,1
icsd-146609,AB4C_aP24_2_2i_8i_2i:Nb-O-Yb,24,12,1
icsd-144634,AB4C_tI24_88_a_f_b:Bi-O-V,24,3,1
icsd_127456,A5B4_cF72_227_ae_e:Fe-O,72,3,1
icsd-170412,AB4C3D6E16F4_aP34_2_b_2i_ci_3i_8i_2i:Al-F-K-Li-O-S,34,18,1
icsd_62213,A4BC8D_aP168_2_24i_6i_48i_6i:B-Ba-O-Zn,168,84,1
icsd_116188,A2B_mP168_11_a7e24f_14f:O-Si,168,46,1
icsd_124850,AB4C2D_hP216_144_9a_36a_18a_9a:C-H-N-Se,216,72,1
icsd-176196,ABCD3_oC24_63_c_c_a_cf:Ba-Cu-Lu-Se,24,5,1
icsd-64200,AB_cF8_225_a_b:Mn-N,8,2,1
icsd-176179,AB_cF8_225_a_b:Eu-O,8,2,1
icsd_59006,A2B3C16D6_mP54_14_e_ae_8e_3e:Cs-Cu-O-Te,54,14,1
icsd_125257,A2B2CD4E2_oI22_71_g_e_b_l_f:C-Cl-Co-O-Rb,22,5,1
icsd_127790,ABC_tI6_107_a_a_a:As-Na-Sn,6,3,1
icsd_136882,A5B2C_tI32_87_di_h_e:O-Pr-Re,32,4,1
icsd-147274,AB2CD6E2_tP24_113_a_e_c_ef_e:Fe-Ge-O-S-Sr,24,6,1
icsd_124446,ABC2D_oP20_19_a_a_2a_a:Ge-O-S-Sr,20,5,1
icsd-148396,A2BCDE3F_aP18_2_2i_i_ab_i_3i_i:Cl-Cs-Cu-H-O-Se,18,10,1
icsd_124651,A2B3C3D6E6_mC80_15_f_ef_cf_3f_3f:B-Cl-Cs-H-O,80,11,1
icsd-128997,A4B20C2D17_mC172_15_2f_10f_ae_e8f:B-H-Na-O,172,23,1
icsd-147433,ABC_hP6_194_a_c_d:Ba-Bi-Li,6,3,1
icsd-177085,A3B2_cI40_220_d_c:C-Dy,40,2,1
icsd-126989,A6B6C18D2E_cP132_205_d_d_3d_c_a:C-Cl-H-S-Zr,132,7,1
icsd-149587,AB3C9D2_oP60_62_c_cd_5c2d_2c:Ca-Fe-O-Si,60,12,1
icsd_117561,A3B3C2D15E2_oP100_33_3a_3a_2a_15a_2a:B-H-La-O-S,100,25,1
icsd-46865,ABCD4_mP84_14_3e_3e_3e_12e:Al-Ge-Na-O,84,21,1
icsd-70404,A3BC_tP10_113_ae_c_b:Cr-Ge-N,10,4,1
icsd_59211,AB2C4D_mP16_7_a_2a_4a_a:Fe-Na-O-Si,16,8,1
icsd_128222,A2BC2_hP5_164_d_a_d:Al-Dy-Ge,5,3,1
icsd_119969,AB4C14D6_mP50_14_a_2e_7e_3e:Fe-Pb-S-Sb,50,13,1
icsd_127138,A_mC32_15_4f:C,32,4,1
icsd-47262,A5B2_oP14_59_a2e_e:O-V,14,4,1
icsd-149092,A2B3_cI80_206_ad_e:Dy-O,80,3,1
icsd_127092,A_mP16_13_4g:C,16,4,1
icsd-64152,ABC_tP6_129_c_c_a:Bi-Cl-O,6,3,1
icsd-70541,A2B4C_oP28_62_ac_2cd_c:Mn-S-Si,28,6,1
icsd_128367,AB_oP8_62_c_c:As-Cr,8,2,1
icsd-177590,AB4C_tI24_88_a_f_b:Ca-O-W,24,3,1
icsd-70812,A4B2C12D3E2_oP92_60_2d_d_6d_cd_d:Li-Na-O-P-V,92,12,1
icsd-129390,ABC5D_mP32_14_e_e_5e_e:C-Co-O-Zn,32,8,1
icsd_124344,A6B2C_cF36_225_e_c_a:Cl-K-Os,36,3,1
icsd-128978,A3BC9D_oP56_62_a2c_c_5c2d_c:Cu-Mo-O-S,56,12,1
icsd_127991,A2B3C8_hP26_186_2b_2c_ab4c:Co-Mo-O,26,10,1
icsd_126953,A2B3_oP80_61_ab3c_6c:Mn-O,80,11,1
icsd-139113,ABC2_mP16_14_e_e_2e:B-Li-O,16,4,1
icsd-43108,ABC_tP6_129_a_c_c:Fe-La-Si,6,3,1
icsd-148050,A2BC6D_tI20_87_c_a_eh_b:Ba-Gd-O-Ta,20,5,1
icsd-44767,AB2C3D16E7_hP29_164_b_d_e_2d2i_ai:Fe-Ge-Mn-O-Sn,29,9,1
icsd-45875,A3B20C6D_oC120_20_a2b_10c_3c_a:Al-O-P-Rb,120,17,1
icsd_122910,A2BC4_hP56_173_2b2c_ac_b5c:Al-Ba-O,56,12,1
icsd-148400,ABC_tP6_129_a_c_c:Sn-Te-Zr,6,3,1
icsd-176944,A5B12C2_mC38_12_a2i_2i2j_h:Lu-O-Ru,38,8,1
icsd-138217,AB3C_oP20_62_a_cd_c:Cr-O-Y,20,4,1
icsd-175391,A8B17C4_mC464_15_16f_34f_8f:Ba-Se-Sn,464,58,1
icsd-45930,AB10C3D2_mP32_11_e_2e4f_ef_f:Ba-O-Si-Y,32,10,1
icsd_61917,AB_oC16_36_2a_2a:O-Sn,16,4,1
icsd-201986,A3BC3_cP7_221_c_a_d:Br-P-Sr,7,3,1
icsd-148816,A2B17C3D_hP23_143_ab_ab5d_d_c:B-O-P-Pu,23,11,1
icsd-45033,A3BC15D4E3_hP52_173_c_a_5c_bc_c:Ag-F-O-Se-Ti,52,10,1
icsd-149180,A3B6C4D16_mP58_13_eg_ef2g_2g_8g:Mg-Na-P-S,58,16,1
icsd_127180,A5B3C2_tP40_128_egh_dh_h:Ge-Ru-Sm,40,6,1
icsd_117536,AB3C12D3_hR114_148_ab_f_4f_f:La-Na-O-S,114,8,1
icsd_128275,A2B4C_oP28_62_ac_2cd_c:Mn-O-Si,28,6,1
icsd-64410,AB_hP6_156_2ab_2ab:C-Si,6,6,1
icsd_137180,A3B13C5_mP84_14_3e_13e_5e:Ba-O-Si,84,21,1
icsd-177528,ABC12D2_tI32_139_a_b_in_d:Ba-Ca-F-Hf,32,5,1
icsd_127929,A9BCD54E12F2G2_mP162_13_a4g_b_f_2e26g_6g_g_g:Fe-Mn-Na-O-Si-Sr-Ti,162,43,1
icsd-129328,AB3C14D2_oI80_74_e_eh_h2i2j_ac:Cs-Ga-Ge-Na,80,10,1
icsd_123086,A8B3C2_hR39_166_ch_d_c:Cl-Mn-Na,39,4,1
icsd_124743,A2B4C12DE2_mC42_5_c_2c_6c_a_c:Dy-H-O-S-Se,42,11,1
icsd_87906,ABCD5E_mP36_14_e_e_e_5e_e:C-K-Li-O-Te,36,9,1
icsd-174241,AB3C_mP20_14_ad_3e_e:Ni-O-Pr,20,6,1
icsd-176786,A2B8CDE3_oP60_62_2c_2c3d_a_c_cd:B-F-H-O-Rb,60,11,1
icsd_127495,A13B5C6_mP48_4_13a_5a_6a:O-Pb-S,48,24,1
icsd_139171,A2B_oP6_58_g_a:O-Si,6,2,1
icsd-175329,A2B4C_oP28_62_2c_2cd_c:K-O-S,28,6,1
icsd-177314,A2BC5D_oP36_19_2a_a_5a_a:B-Be-O-Pb,36,9,1
icsd-201894,AB3C3_cP7_221_a_c_d:As-Br-Ca,7,3,1
icsd-147258,A7B2_oP36_61_a3c_c:O-Tc,36,5,1
icsd-145265,AB3C_cP40_205_ab_d_c:Cs-I-Sn,40,4,1
icsd-176856,A2BC4_tI28_141_c_b_h:Cu-Ge-O,28,3,1
icsd-147608,AB2C4D_oP16_31_a_b_2ab_a:Cd-Cu-S-Si,16,6,1
icsd-175283,A4B9CD2_mP64_14_4e_9e_e_2e:Hg-O-S-Te,64,16,1
icsd-176505,A4B3C12D_hR60_166_2c_ac_2h_b:Ba-Mn-O-Pr,60,7,1
icsd_124893,AB3C2D10E2_hR54_166_a_d_c_2ch_c:Ba-Co-H-O-V,54,7,1
icsd-149246,A3B2C6D2E4_mC34_12_ai_i_3i_i_2i:C-Cl-N-O-Tb,34,9,1
icsd-148904,ABC3_mC60_12_3i_ad2i_3i3j:Ba-Ir-O,60,13,1
icsd-144531,ABC10D6_oP36_59_a_b_ab2eg_ab2e:B-N-O-Pb,36,11,1
icsd-45064,ABCD_tP8_129_a_c_b_c:Ag-Bi-O-Se,8,4,1
icsd-175796,ABC3_hR30_167_a_b_e:B-Fe-O,30,3,1
icsd-45967,A3B4C_tI16_121_ad_i_b:Cu-S-Sb,16,4,1
icsd-177601,A6B8C2D_cF68_225_e_f_c_a:Br-H-N-Sn,68,4,1
icsd-38807,A2BC2_oC20_64_f_a_e:Ce-Ga-Rh,20,3,1
icsd-70916,A4B_tI10_139_de_a:Al-Ba,10,3,1
icsd-175503,AB3C_oP20_62_c_cd_c:Ba-O-Pt,20,4,1
icsd-147921,A5B12C3D_oC84_36_a2b_2a5b_ab_a:Cl-H-N-Sn,84,13,1
icsd-47736,A3B12C17D2E_hP70_173_c_4c_2b5c_2b_a:Ba-H-O-Se-Sn,70,15,1
icsd-146799,AB4C12D7E4_tI448_142_e_2g_6g_abdf2g_2g:Ag-C-H-N-Se,448,17,1
icsd_128263,A10B3C8_aP42_2_ad9i_3i_8i:Cu-Hg-S,42,22,1
icsd-139294,ABC2_oC16_63_c_c_f:Au-Ba-Mg,16,3,1
icsd-46824,AB6C_mC32_15_e_3f_e:Dy-O-P,32,5,1
icsd_117520,AB2CD4_hP24_152_a_c_b_2c:Al-Ba-Li-O,24,5,1
icsd-126862,A2B3CD8E2_oP32_31_b_ab_a_2a3b_b:Be-H-K-O-Se,32,10,1
icsd_139167,A2B_tP6_136_f_a:O-Si,6,2,1
icsd_127179,A5B3C2_tP40_128_egh_dh_h:Ge-Ru-Sm,40,6,1
icsd-77695,AB9C3D_hP28_188_a_kl_k_c:K-O-P-Zn,28,5,1
icsd-175915,AB2C2D2E2_tI18_139_a_d_c_e_e:Co-Cu-O-Se-Sr,18,5,1
icsd-46961,ABC3_hR30_161_a_a_b:Bi-Fe-O,30,3,1
icsd-200143,A2B2CD3E_mC36_15_f_f_e_ef_e:Cl-H-Np-O-Rb,36,6,1
icsd_137179,A5B21C8_mC136_15_a2f_e10f_4f:Ba-O-Si,136,18,1
icsd-148912,A6B2C13D6_mP54_14_3e_e_a6e_3e:Ba-O-S-Sb,54,14,1
icsd_115771,A3BC4_cI16_217_b_a_c:Na-Sb-Se,16,3,1
icsd-43149,A9B6C24D2_hR123_148_acf_f_4f_c:Ba-Ge-O-Y,123,9,1
icsd-200790,ABC_tP6_129_a_c_c:F-Nd-S,6,3,1
icsd-145789,ABC3_hR30_167_b_a_e:Co-La-O,30,3,1
icsd-44726,ABC_oP24_59_2e_2e_abe:Ge-Rh-Th,24,7,1
icsd-174938,AB2C_mP8_11_e_2e_e:Cl-O-Y,8,4,1
icsd_136857,A2BC9D_mP26_11_2e_e_3e3f_e:Cl-La-O-Re,26,10,1
icsd-146849,A2B8C12DE6_mC116_15_f_4f_6f_e_3f:Cd-F-H-Hf-O,116,15,1
icsd-126618,A2B7CD2_tP24_113_e_cef_a_e:Be-O-Si-Yb,24,6,1
icsd_61956,AB2CD6E2_tP24_113_a_e_c_ef_e:Co-Ge-O-S-Sr,24,6,1
icsd-146234,AB2C4_oP28_62_c_2c_4c:Cd-Fe-O,28,7,1
icsd-48494,A2B2C6D_oC44_20_c_c_ab2c_a:Ge-K-O-Zn,44,7,1
icsd-149591,AB3C9D2_oP60_62_c_cd_5c2d_2c:Ca-Fe-O-Si,60,12,1
icsd-144659,A2B4C_cF56_227_c_e_b:Ga-O-Zn,56,3,1
icsd-146664,ABCD_tP8_129_a_c_b_c:Bi-Cu-O-Se,8,4,1
icsd-176728,AB6C2D_tI20_139_a_eh_d_b:Bi-Cl-Cs-Na,20,5,1
icsd-175807,ABC3_hR30_167_a_b_e:B-Fe-O,30,3,1
icsd-81954,ABC3_hR30_161_a_a_b:Bi-Fe-O,30,3,1
icsd-138128,A7B2C2_cF88_227_af_d_c:O-Ti-Yb,88,4,1
icsd-175554,A2B2C7D2_mP52_14_2e_2e_7e_2e:H-Na-O-Se,52,13,1
icsd_127968,A9B4_cP52_215_3efgi_ei:Ag-In,52,8,1
icsd-128981,A3BC9D_oP56_62_a2c_c_5c2d_c:Cu-Mo-O-S,56,12,1
icsd-126566,A4B4C_oP36_55_adgi_2g2h_h:Co-La-Pb,36,9,1
icsd-129369,A8B3C2_hR39_166_ch_ac_c:O-Sr-V,39,5,1
icsd-202579,A9B2_mC44_15_e4f_f:Se-V,44,6,1
icsd-70804,A2BC4D_tI32_140_h_c_l_a:B-Cr-Nb-Si,32,4,1
icsd_128371,AB_oP4_26_a_a:As-Cr,4,2,1
icsd-147999,ABC3D9_mP112_14_2e_2e_6e_18e:Ce-F-I-O,112,28,1
icsd_127084,A_oP16_33_4a:C,16,4,1
icsd-146371,AB2C3_mP12_11_e_2e_3e:Ce-H-O,12,6,1
icsd_129219,A2B4C_oP28_62_ac_2cd_c:Fe-O-Si,28,6,1
icsd-175692,AB2C6D6E3F_mP38_4_a_2a_6a_6a_3a_a:Ba-Cl-H-O-P-Sb,38,19,1
icsd-137818,A10B17_aP216_1_80a_136a:C-H,216,216,1
icsd_128408,AB2CD7_mC88_15_f_2f_f_7f:As-Er-Rb-S,88,11,1
icsd-146408,AB3C3_oP28_62_c_3c_3c:Al-Ca-Sb,28,7,1
icsd-139105,ABC2_mP16_14_e_e_2e:B-Li-O,16,4,1
icsd-149657,AB2C3_mC24_12_i_aci_ij:C-Na-O,24,6,1
icsd_127657,ABC3_hR30_161_a_a_b:Bi-Fe-O,30,3,1
icsd-47018,A3BC7D_hP24_173_c_a_b2c_b:Ce-Li-S-Si,24,6,1
icsd-149712,A2B2C5_oP36_62_d_ac_c2d:Ca-Fe-O,36,6,1
icsd-177210,AB9C71D10_aP182_2_i_9i_71i_10i:Lu-Na-O-W,182,91,1
icsd-144823,A2B5C_mC32_12_2i_ghij_i:B-Pt-Yb,32,7,1
icsd-45862,AB3C_hR30_167_a_e_b:C-O-Zn,30,3,1
icsd_129218,A_cI2_229_a:Mo,2,1,1
icsd-44770,A4BC7D2E_mP60_14_4e_e_7e_2e_e:H-N-O-P-Ti,60,15,1
icsd-175693,ABC4D_oC28_40_a_b_2bc_b:La-Li-S-Si,28,6,1
icsd-175739,A5B2_oP28_62_5c_2c:O-V,28,7,1
icsd-137819,ABC20D2E_aP50_2_ae_i_20i_2i_i:Al-F-O-S-U,50,26,1
icsd-48753,ABC3_hR30_161_a_a_b:Bi-Fe-O,30,3,1
icsd-139104,ABC2_mP16_14_e_e_2e:B-Li-O,16,4,1
icsd-144434,ABC2_tP32_137_f_g_2g:Ga-Rb-Sb,32,4,1
icsd-149656,ABC3_hR30_167_a_b_e:C-Co-O,30,3,1
icsd_126944,ABC4_tP12_124_a_c_m:Co-Si-Ta,12,3,1
icsd-70385,AB2_hP24_194_ef_fgh:Mg-Ni,24,5,1
icsd-47019,AB4C_mP24_14_e_4e_e:As-O-Pr,24,6,1
icsd-175386,A18B2C7_aP27_2_9i_i_a3i:O-Pr-Si,27,14,1
icsd-176683,AB2CD_oP20_62_c_2c_c_c:Bi-Cl-Cu-Se,20,5,1
icsd-42562,ABC2_mC64_15_2f_2f_2e3f:Ga-Na-S,64,9,1
icsd-146235,AB2_oP12_62_c_2c:Au-Sc,12,3,1
icsd-146665,A2B6C_mP36_14_2e_6e_e:Ba-Cl-Mg,36,9,1
icsd_123880,A5BC2DE_mC40_12_3ij_i_gh_i_i:Cl-H-K-O-Pt,40,9,1
icsd-149590,AB3C9D2_oP60_62_c_cd_5c2d_2c:Ca-Fe-O-Si,60,12,1
icsd-176729,AB6C2D_tI20_139_a_eh_d_b:Bi-Cl-Cs-Na,20,5,1
icsd-175806,ABC3_hR30_167_a_b_e:B-Fe-O,30,3,1
icsd-81955,ABC3_hR30_161_a_a_b:Bi-Fe-O,30,3,1
icsd-46171,A3B_hP8_194_bf_c:Li-P,8,3,1
icsd-126567,AB3C3_oC28_63_a_cf_cf:Ga-La-Ni,28,5,1
icsd-128980,A3BC9D_oP56_62_a2c_c_5c2d_c:Cu-Mo-O-S,56,12,1
icsd-126588,A2BC4D_tP8_123_h_a_i_b:Bi-Cl-O-Yb,8,4,1
icsd-202578,A2BC6D_cF40_225_c_a_d_b:Ba-Gd-O-Sb,40,4,1
icsd-177587,ABC3_hP10_194_c_a_h:Ba-Co-O,10,3,1
icsd_127085,A_oC32_64_dfg:C,32,3,1
icsd_128370,AB_oP8_62_c_c:As-Cr,8,2,1
icsd-146370,AB3_hP8_176_c_h:Ce-O,8,2,1
icsd-176142,A2B_mP12_14_2e_e:O-Zr,12,3,1
icsd-49816,AB4C_tI24_122_a_e_b:Mn-S-Y,24,3,1
icsd-176512,AB3C_tP5_99_a_ac_b:Nb-O-Rb,5,4,1
icsd_60350,A3BC_hR15_160_b_a_a:Br-Cs-Ge,15,3,1
icsd-43148,A9BCD15_hR156_161_3b_a_a_5b:B-Ba-Na-O,156,10,1
icsd_126440,ABC3_oP20_62_a_c_cd:Al-Gd-O,20,4,1
icsd_122950,ABC3_mP20_14_e_ad_3e:Lu-Ni-O,20,6,1
icsd-174939,AB2C_mP8_11_e_2e_e:Cl-O-Y,8,4,1
icsd-146848,A6BC_aP32_2_ae11i_2i_2i:F-Hf-Sr,32,17,1
icsd-126619,A3B8C2_oC52_64_ae_2fg_f:Co-O-V,52,6,1
icsd_116760,A5B3_oI16_44_a2c_bc:N-P,16,5,1
icsd-175152,A2B13C2D4E2_oP92_29_2a_13a_2a_4a_2a:Cl-O-Sr-Te-V,92,23,1
icsd-177495,ABCD3_oP24_62_c_c_c_3c:Cu-Eu-Pr-Se,24,6,1
icsd_116330,A6BC6D_hP28_194_2k_a_2k_c:C-Fe-N-Nd,28,6,1
icsd-175502,A3B2C7_tP24_123_g2h_adg_ef2ghi:La-Ni-O,24,12,1
icsd_58913,A6B16CD6_cF116_225_d_2f_a_e:Ge-Li-N-Sr,116,5,1
icsd-146632,A3B2CD4_mP40_14_3e_2e_e_4e:B-F-K-O,40,10,1
icsd-139295,ABC2_oC16_63_c_c_f:Au-Ba-Cd,16,3,1
icsd-146798,ABCD_mC32_15_f_f_f_f:Ag-C-N-Se,32,4,1
icsd_128262,ABCD5E_oP36_58_g_e_g_3gh_g:As-Cu-H-O-Zn,36,8,1
icsd-46825,AB6C_mC32_15_e_3f_e:Gd-O-P,32,5,1
icsd-146262,A3B4C9D2E4_mC176_15_3f_4f_9f_cef_4f:B-F-H-N-O,176,23,1
icsd_139166,A2B_tP6_136_f_a:O-Si,6,2,1
icsd_127178,A5B3C2_tP40_128_egh_dh_h:Ge-Ru-Sm,40,6,1
icsd-77694,A9B3CD_oP56_57_d4e_ce_d_a:O-P-Rb-Zn,56,9,1
icsd-128892,A2BCD6_mC20_12_i_a_d_ij:Ba-La-Nb-O,20,5,1
icsd_137178,A2B8C3_mP52_14_2e_8e_3e:Ba-O-Si,52,13,1
icsd-175017,AB2C3D12E2_cP40_201_a_b_d_h_c:Ca-Cr-Cu-O-Re,40,5,1
icsd-175328,ABC4D_hP14_173_a_b_bc_b:K-Li-O-S,14,5,1
icsd-176857,A2BC4_tI28_141_c_b_h:Cu-Ge-O,28,3,1
icsd-147609,A2BC4D_tI16_121_d_a_i_b:Cu-Hg-S-Sn,16,4,1
icsd-175282,A2B7CD_mP44_14_2e_7e_e_e:Hg-O-S-Te,44,11,1
icsd-149247,A3B2C4D6E2_mC34_12_ai_i_2i_3i_i:C-Cl-Gd-N-O,34,9,1
icsd_127752,A3B2CD13E3_oP88_62_cd_2c_c_7c3d_3c:Al-Ca-H-O-Si,88,18,1
icsd-175797,ABC3_hR30_167_a_b_e:B-Fe-O,30,3,1
icsd-145321,AB3C_cP5_221_b_c_a:Ca-F-Rb,5,3,1
icsd-177250,A12B11CD_oP100_19_12a_11a_a_a:B-H-N-Na,100,25,1
icsd_137302,AB7C_oP36_62_c_3c2d_c:Ag-F-Sb,36,7,1
icsd_128274,A2B4C_oP28_62_ac_2cd_c:Mn-O-Si,28,6,1
icsd_127181,A5B3C2_tP40_128_egh_dh_h:Ge-Ru-Sm,40,6,1
icsd_117537,ABC8D2_aP24_2_i_i_8i_2i:La-Na-O-S,24,12,1
icsd-64411,A_oF128_70_4h:S,128,4,1
icsd_137181,A2B_oP12_62_2c_c:Fe-S,12,3,1
icsd-177529,ABC12D2_tI32_139_a_b_in_d:Ba-Ca-F-Zr,32,5,1
icsd-129329,A15B2CD2_oI80_74_eh2i2j_ac_e_h:Ge-Na-Rb-Si,80,10,1
icsd_116633,A9B4C3D8E2_mP52_11_3e3f_2ef_ef_4f_f:F-Fe-K-O-P,52,16,1
icsd_124742,A4B12CD2E2_mC42_5_2c_6c_a_c_c:H-O-S-Se-Sm,42,11,1
icsd-147170,AB_oC8_63_c_c:B-Mn,8,2,1
icsd_87907,ABCD5E_mP36_14_e_e_e_5e_e:C-K-Na-O-Te,36,9,1
icsd_125503,A3B4C_tP16_114_ad_e_b:Na-S-Sb,16,4,1
icsd_127494,A4B13C5D6_cP224_205_cd_c4d_abcd_2d:H-O-Pb-S,224,13,1
icsd-70393,A2B_tP6_136_f_a:H-Mg,6,2,1
icsd_127640,A2B14C3D3_hR66_166_ab_c2h_d_e:Cu-O-Sb-Sm,66,7,1
icsd-139112,ABC2_mP16_14_e_e_2e:B-Li-O,16,4,1
icsd-176553,A3B4C10D2_oC304_64_2defg_4g_4f8g_2fg:Be-H-O-P,304,24,1
icsd-70239,AB2_hP12_194_f_ah:Yb-Zn,12,3,1
icsd-148051,A2B6CD_cF40_225_c_e_a_b:Ba-O-Ta-Y,40,4,1
icsd-45874,A2B2C_tI20_122_d_d_a:Ag-P-Si,20,3,1
icsd-176945,A5B12C2_mC38_12_a2i_2i2j_h:Er-O-Ru,38,8,1
icsd-145726,AB_hP4_194_a_c:Fe-Se,4,2,1
icsd-175390,ABC4_aP72_2_6i_6i_24i:As-P-S,72,36,1
icsd-126658,A3B_tI32_139_im_de:Si-Sm,32,4,1
icsd-201987,A3BC3_cP7_221_c_a_d:I-P-Sr,7,3,1
icsd_61916,AB4C_mP24_14_ad_4e_e:Ag-O-S,24,7,1
icsd_87395,AB12C3D2_hP36_186_b_4c_c_ab:Cs-O-Sb-Se,36,8,1
icsd-45032,AB3C15D4E3_hP52_173_a_c_5c_bc_c:F-Na-O-Se-Ti,52,10,1
icsd_89671,AB2C2_oP20_62_c_2c_2c:Ba-Sb-Zn,20,5,1
icsd-147598,A2BC4_cF56_227_c_b_e:Ga-Mg-O,56,3,1
icsd_124650,A4BCD6E9_mP84_14_4e_e_e_6e_9e:B-Cl-Cs-H-O,84,21,1
icsd-128996,A4B20C2D17_mC172_15_2f_10f_ae_e8f:B-H-Na-O,172,23,1
icsd-147062,A11B43C7D8_mC276_9_11a_43a_7a_8a:Na-O-P-Ta,276,69,1
icsd_116371,AB10C2D3_aP32_2_i_10i_2i_3i:Na-O-P-Sb,32,16,1
icsd-147432,AB2C4_oP28_57_c_cd_2de:Ba-K-Si,28,6,1
icsd-149586,AB3C9D2_oP60_62_c_cd_5c2d_2c:Ca-Fe-O-Si,60,12,1
icsd_123896,AB2_cF12_225_a_c:Ce-O,12,2,1
icsd-46864,ABC4D_mP56_14_2e_2e_8e_2e:Al-Ge-O-Rb,56,14,1
